user_id,input_path,output_path,status,error,original_input_words,sent_input_words,was_truncated,output_words,model
user_193e9be3,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_193e9be3.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_193e9be3.txt,skipped_existing,,7139,7139,0,229,gpt-4o-mini
user_194b92fc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_194b92fc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_194b92fc.txt,skipped_existing,,13950,13950,0,328,gpt-4o-mini
user_19622b77,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_19622b77.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_19622b77.txt,skipped_existing,,39077,25000,1,353,gpt-4o-mini
user_19641691,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_19641691.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_19641691.txt,skipped_existing,,6319,6319,0,337,gpt-4o-mini
user_19952166,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_19952166.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_19952166.txt,skipped_existing,,15066,15066,0,376,gpt-4o-mini
user_1a2755b3,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1a2755b3.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1a2755b3.txt,skipped_existing,,28599,25000,1,374,gpt-4o-mini
user_1a4bec69,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1a4bec69.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1a4bec69.txt,skipped_existing,,15276,15276,0,378,gpt-4o-mini
user_1a7d6cd5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1a7d6cd5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1a7d6cd5.txt,skipped_existing,,32228,25000,1,345,gpt-4o-mini
user_1ae8e7f5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1ae8e7f5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1ae8e7f5.txt,skipped_existing,,9463,9463,0,306,gpt-4o-mini
user_1b2d69c1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1b2d69c1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1b2d69c1.txt,skipped_existing,,14557,14557,0,348,gpt-4o-mini
user_1b460965,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1b460965.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1b460965.txt,skipped_existing,,14126,14126,0,339,gpt-4o-mini
user_1b7f8c56,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1b7f8c56.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1b7f8c56.txt,skipped_existing,,20929,20929,0,359,gpt-4o-mini
user_1b89f77a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1b89f77a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1b89f77a.txt,skipped_existing,,19632,19632,0,407,gpt-4o-mini
user_1bcbacb3,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1bcbacb3.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1bcbacb3.txt,skipped_existing,,19676,19676,0,350,gpt-4o-mini
user_1c45ab75,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1c45ab75.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1c45ab75.txt,skipped_existing,,6701,6701,0,299,gpt-4o-mini
user_1c7b7780,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1c7b7780.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1c7b7780.txt,skipped_existing,,10953,10953,0,361,gpt-4o-mini
user_1cbb30b1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1cbb30b1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1cbb30b1.txt,skipped_existing,,7506,7506,0,326,gpt-4o-mini
user_1cfedba8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1cfedba8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1cfedba8.txt,skipped_existing,,9472,9472,0,385,gpt-4o-mini
user_1d775dd8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1d775dd8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1d775dd8.txt,skipped_existing,,7370,7370,0,366,gpt-4o-mini
user_1dc24686,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1dc24686.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1dc24686.txt,skipped_existing,,12898,12898,0,383,gpt-4o-mini
user_1df51301,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1df51301.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1df51301.txt,skipped_existing,,16516,16516,0,347,gpt-4o-mini
user_1e08d102,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1e08d102.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1e08d102.txt,skipped_existing,,14381,14381,0,367,gpt-4o-mini
user_1e302679,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1e302679.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1e302679.txt,skipped_existing,,17542,17542,0,356,gpt-4o-mini
user_1e3084a6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1e3084a6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1e3084a6.txt,skipped_existing,,15524,15524,0,384,gpt-4o-mini
user_1eefeb8c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1eefeb8c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1eefeb8c.txt,skipped_existing,,6511,6511,0,378,gpt-4o-mini
user_1ef33a43,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1ef33a43.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1ef33a43.txt,skipped_existing,,24369,24369,0,368,gpt-4o-mini
user_1f09455f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1f09455f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1f09455f.txt,skipped_existing,,19051,19051,0,372,gpt-4o-mini
user_1f1dc5e0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1f1dc5e0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1f1dc5e0.txt,skipped_existing,,7532,7532,0,378,gpt-4o-mini
user_1f636ddc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1f636ddc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1f636ddc.txt,skipped_existing,,8253,8253,0,291,gpt-4o-mini
user_1fb646f2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1fb646f2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1fb646f2.txt,skipped_existing,,9341,9341,0,403,gpt-4o-mini
user_1fb8e9e5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_1fb8e9e5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_1fb8e9e5.txt,skipped_existing,,12490,12490,0,401,gpt-4o-mini
user_201c8c78,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_201c8c78.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_201c8c78.txt,skipped_existing,,8700,8700,0,349,gpt-4o-mini
user_205d25f3,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_205d25f3.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_205d25f3.txt,skipped_existing,,24658,24658,0,413,gpt-4o-mini
user_20a01575,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_20a01575.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_20a01575.txt,skipped_existing,,20719,20719,0,353,gpt-4o-mini
user_20e741d0,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_20e741d0.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_20e741d0.txt,skipped_existing,,13355,13355,0,404,gpt-4o-mini
user_2142b6e1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2142b6e1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2142b6e1.txt,skipped_existing,,34303,25000,1,325,gpt-4o-mini
user_21b4fa31,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_21b4fa31.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_21b4fa31.txt,skipped_existing,,15842,15842,0,313,gpt-4o-mini
user_226be32f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_226be32f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_226be32f.txt,skipped_existing,,8933,8933,0,273,gpt-4o-mini
user_22adb798,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_22adb798.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_22adb798.txt,skipped_existing,,11165,11165,0,348,gpt-4o-mini
user_22b484cb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_22b484cb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_22b484cb.txt,skipped_existing,,8545,8545,0,332,gpt-4o-mini
user_233fda02,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_233fda02.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_233fda02.txt,skipped_existing,,16984,16984,0,362,gpt-4o-mini
user_2373103d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2373103d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2373103d.txt,skipped_existing,,5793,5793,0,328,gpt-4o-mini
user_23e46560,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_23e46560.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_23e46560.txt,skipped_existing,,8697,8697,0,343,gpt-4o-mini
user_23ecc36a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_23ecc36a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_23ecc36a.txt,skipped_existing,,22946,22946,0,376,gpt-4o-mini
user_245fd42f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_245fd42f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_245fd42f.txt,skipped_existing,,22957,22957,0,361,gpt-4o-mini
user_24668d84,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_24668d84.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_24668d84.txt,skipped_existing,,14439,14439,0,364,gpt-4o-mini
user_25652863,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_25652863.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_25652863.txt,skipped_existing,,27806,25000,1,366,gpt-4o-mini
user_25798310,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_25798310.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_25798310.txt,skipped_existing,,9102,9102,0,345,gpt-4o-mini
user_259776c7,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_259776c7.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_259776c7.txt,skipped_existing,,18190,18190,0,371,gpt-4o-mini
user_25b48a9a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_25b48a9a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_25b48a9a.txt,skipped_existing,,17164,17164,0,367,gpt-4o-mini
user_25b6a98e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_25b6a98e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_25b6a98e.txt,skipped_existing,,11929,11929,0,359,gpt-4o-mini
user_26565155,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_26565155.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_26565155.txt,skipped_existing,,10575,10575,0,373,gpt-4o-mini
user_26fa9d90,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_26fa9d90.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_26fa9d90.txt,skipped_existing,,9962,9962,0,322,gpt-4o-mini
user_27a3fa64,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_27a3fa64.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_27a3fa64.txt,skipped_existing,,30399,25000,1,377,gpt-4o-mini
user_2817ec11,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2817ec11.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2817ec11.txt,skipped_existing,,6529,6529,0,322,gpt-4o-mini
user_2920b35e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2920b35e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2920b35e.txt,skipped_existing,,15383,15383,0,390,gpt-4o-mini
user_29266f60,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_29266f60.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_29266f60.txt,skipped_existing,,3090,3090,0,311,gpt-4o-mini
user_29458d96,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_29458d96.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_29458d96.txt,skipped_existing,,15305,15305,0,264,gpt-4o-mini
user_29cd4556,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_29cd4556.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_29cd4556.txt,skipped_existing,,19841,19841,0,371,gpt-4o-mini
user_2a41ee39,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2a41ee39.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2a41ee39.txt,skipped_existing,,4012,4012,0,388,gpt-4o-mini
user_2a704b9c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2a704b9c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2a704b9c.txt,skipped_existing,,10067,10067,0,318,gpt-4o-mini
user_2a94c885,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2a94c885.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2a94c885.txt,skipped_existing,,9608,9608,0,386,gpt-4o-mini
user_2b03934e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2b03934e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2b03934e.txt,skipped_existing,,23321,23321,0,296,gpt-4o-mini
user_2b271761,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2b271761.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2b271761.txt,skipped_existing,,16457,16457,0,332,gpt-4o-mini
user_2b750e1c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2b750e1c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2b750e1c.txt,skipped_existing,,19706,19706,0,364,gpt-4o-mini
user_2b79ef0b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_2b79ef0b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_2b79ef0b.txt,skipped_existing,,9048,9048,0,319,gpt-4o-mini
